"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-29",,"60","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-30",,"52","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-31",,"43","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-01",,"48","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-02",,"63","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-03",,"63","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-04",,"51","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-05",,"65","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-06",,"53","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-07",,"51","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-08",,"57","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-09",,"67","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-10",,"74","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-11",,"80","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-12",,"76","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-13",,"65","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-14",,"66","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-15",,"65","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-16",,"87","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-17",,"74","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-18",,"65","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-19",,"54","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-20",,"66","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-21",,"53","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-22",,"57","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-23",,"66","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-24",,"60","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-25",,"54","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-26",,"60","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-27",,"70","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-28",,"85","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-29",,"85","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-30",,"67","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-01",,"74","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-02",,"75","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-03",,"65","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-04",,"64","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-05",,"59","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-06",,"67","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-07",,"56","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-08",,"57","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-09",,"63","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-10",,"63","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-11",,"62","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-12",,"65","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-13",,"53","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-14",,"67","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-15",,"68","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-16",,"79","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-17",,"90","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-18",,"92","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-19",,"91","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-20",,"65","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-21",,"69","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-22",,"61","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-23",,"69","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-24",,"69","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-25",,"59","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-26",,"73","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-27",,"71","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-28",,"71","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-29",,"61","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-30",,"60","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-31",,"75","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-01",,"79","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-02",,"76","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-03",,"73","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-04",,"70","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-05",,"67","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-06",,"58","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-07",,"67","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-08",,"69","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-09",,"80","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-10",,"85","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-11",,"90","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-12",,"93","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-13",,"94","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-14",,"84","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-15",,"76","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-16",,"68","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-17",,"74","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-18",,"85","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-19",,"88","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-20",,"83","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-21",,"83","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-22",,"83","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-23",,"83","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-24",,"84","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-25",,"83","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-26",,"79","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-27",,"77","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-28",,"78","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-29",,"82","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-30",,"88","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-01",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-02",,"87","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-03",,"88","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-04",,"85","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-05",,"85","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-06",,"77","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-07",,"80","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-08",,"84","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-09",,"81","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-10",,"84","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-11",,"85","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-12",,"88","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-13",,"90","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-14",,"73","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-15",,"84","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-16",,"87","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-17",,"85","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-18",,"88","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-19",,"92","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-20",,"94","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-21",,"92","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-22",,"92","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-23",,"79","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-24",,"73","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-25",,"71","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-26",,"77","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-27",,"78","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-28",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-29",,"77","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-30",,"82","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-31",,"88","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-01",,"92","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-02",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-03",,"87","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-04",,"84","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-05",,"78","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-06",,"76","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-07",,"71","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-08",,"78","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-09",,"85","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-10",,"83","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-11",,"82","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-12",,"77","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-13",,"83","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-14",,"80","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-15",,"74","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-16",,"87","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-17",,"83","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-18",,"82","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-19",,"86","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-20",,"81","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-21",,"87","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-22",,"89","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-23",,"81","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-24",,"80","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-25",,"78","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-26",,"78","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-27",,"78","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-28",,"76","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-29",,"68","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-30",,"78","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-31",,"81","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-01",,"71","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-02",,"68","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-03",,"69","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-04",,"80","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-05",,"85","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-06",,"72","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-07",,"71","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-08",,"71","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-09",,"70","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-10",,"72","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-11",,"76","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-12",,"78","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-13",,"83","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-14",,"81","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-15",,"81","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-16",,"82","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-17",,"81","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-18",,"73","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-19",,"78","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-20",,"79","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-21",,"80","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-22",,"82","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-23",,"87","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-24",,"91","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-25",,"88","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-26",,"84","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-27",,"87","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-28",,"79","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-29",,"68","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-30",,"66","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-01",,"68","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-02",,"73","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-03",,"71","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-04",,"75","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-05",,"83","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-06",,"82","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-07",,"81","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-08",,"77","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-09",,"77","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-10",,"81","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-11",,"77","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-12",,"64","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-13",,"67","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-14",,"72","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-15",,"74","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-16",,"69","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-17",,"58","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-18",,"72","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-19",,"71","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-20",,"73","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-21",,"78","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-22",,"76","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-23",,"74","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-24",,"74","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-25",,"67","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-26",,"58","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-27",,"62","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-28",,"69","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-29",,"67","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-30",,"61","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-31",,"57","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-01",,"59","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-02",,"72","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-03",,"74","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-04",,"56","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-05",,"61","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-06",,"66","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-07",,"49","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-08",,"49","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-09",,"55","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-10",,"51","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-11",,"38","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-12",,"46","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-13",,"47","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-14",,"48","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-15",,"51","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-16",,"57","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-17",,"47","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-18",,"56","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-19",,"59","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-20",,"47","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-21",,"58","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-22",,"56","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-23",,"43","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-24",,"50","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-25",,"57","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-26",,"51","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-27",,"51","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-28",,"54","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-29",,"63","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-30",,"53","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-01",,"52","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-02",,"48","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-03",,"48","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-04",,"51","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-05",,"61","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-06",,"59","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-07",,"44","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-08",,"39","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-09",,"35","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-10",,"39","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-11",,"41","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-12",,"50","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-13",,"31","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-14",,"32","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-15",,"28","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-16",,"39","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-17",,"38","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-18",,"47","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-19",,"55","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-20",,"51","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-21",,"39","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-22",,"50","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-23",,"48","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-24",,"41","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-25",,"38","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-26",,"28","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-27",,"24","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-28",,"18","11"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-29",,"22","11"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-30",,"23","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-31",,"21","9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-01",,"19","7"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-02",,"26","13"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-03",,"30","16"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-04",,"29","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-05",,"19","9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-06",,"13","6"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-07",,"18","5"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-08",,"31","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-09",,"44","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-10",,"43","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-11",,"53","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-12",,"61","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-13",,"58","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-14",,"25","15"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-15",,"30","16"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-16",,"36","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-17",,"36","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-18",,"32","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-19",,"41","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-20",,"52","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-21",,"50","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-22",,"49","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-23",,"60","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-24",,"44","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-25",,"34","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-26",,"38","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-27",,"56","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-28",,"55","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-29",,"47","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-30",,"36","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-31",,"33","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-01",,"45","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-02",,"41","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-03",,"31","16"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-04",,"46","30"
